scenario_id,species,age_months,weight_kg,food_type,variant,target_kcal,actual_kcal,kcal_delta_pct,is_kcal_valid,protein_target_min,protein_target_max,protein_actual,is_protein_valid,fat_target_min,fat_target_max,fat_actual,is_fat_valid,fiber_target_min,fiber_target_max,fiber_actual,is_fiber_valid,is_bju_valid,components_count,supplements_count,has_dry,has_wet,has_treats,validation_warnings_count,has_critical_errors,overall_status
9665,cat,54,7.7,multi,advanced,297.7,274.8,-7.7,True,20.0,40.0,26.7,True,10.0,25.0,12.8,True,1.0,10.0,2.7,True,True,2,2,True,True,True,0,False,OK
9666,cat,83,6.1,dry,basic,250.0,251.3,0.5,True,20.0,40.0,41.1,True,10.0,25.0,14.0,True,1.0,10.0,3.4,True,True,1,0,True,False,True,0,False,OK
9667,cat,39,6.7,dry,advanced,268.2,270.8,1.0,True,20.0,40.0,35.1,True,10.0,25.0,15.9,True,1.0,10.0,2.8,True,True,1,2,True,False,True,0,False,OK
9668,cat,40,8.0,wet,basic,306.3,310.4,1.3,True,20.0,40.0,30.0,True,10.0,25.0,20.2,True,1.0,10.0,6.6,True,True,1,0,False,True,True,0,False,OK
9669,cat,65,7.6,wet,advanced,294.8,309.9,5.1,True,20.0,40.0,21.5,True,10.0,25.0,20.4,True,1.0,10.0,3.1,True,True,1,2,False,True,True,0,False,OK
9670,cat,63,6.3,multi,basic,256.1,231.8,-9.5,True,20.0,40.0,24.4,True,10.0,25.0,10.8,True,1.0,10.0,11.1,True,True,2,0,True,True,True,0,False,OK
9671,cat,69,7.5,multi,advanced,291.9,272.4,-6.7,True,20.0,40.0,35.3,True,10.0,25.0,19.4,True,1.0,10.0,11.4,True,True,2,2,True,True,True,0,False,OK
9672,cat,46,7.6,dry,basic,294.8,289.6,-1.8,True,20.0,40.0,34.6,True,10.0,25.0,27.3,True,1.0,10.0,1.2,True,True,1,0,True,False,True,0,False,OK
9673,cat,74,6.5,dry,advanced,262.2,268.7,2.5,True,20.0,40.0,32.5,True,10.0,25.0,9.2,True,1.0,10.0,5.4,True,True,1,2,True,False,True,0,False,OK
9674,cat,46,7.5,wet,basic,291.9,282.7,-3.1,True,20.0,40.0,21.1,True,10.0,25.0,23.5,True,1.0,10.0,6.2,True,True,1,0,False,True,True,0,False,OK
9675,cat,78,7.6,wet,advanced,294.8,286.8,-2.7,True,20.0,40.0,43.7,True,10.0,25.0,15.4,True,1.0,10.0,7.4,True,True,1,2,False,True,True,0,False,OK
9676,cat,63,6.4,multi,basic,259.1,236.7,-8.6,True,20.0,40.0,39.7,True,10.0,25.0,22.8,True,1.0,10.0,10.7,True,True,2,0,True,True,True,0,False,OK
9677,cat,54,6.6,multi,advanced,265.2,239.2,-9.8,True,20.0,40.0,19.2,True,10.0,25.0,12.0,True,1.0,10.0,4.4,True,True,2,2,True,True,True,0,False,OK
9678,cat,66,7.0,dry,basic,277.1,256.3,-7.5,True,20.0,40.0,32.6,True,10.0,25.0,21.2,True,1.0,10.0,7.8,True,True,1,0,True,False,True,0,False,OK
9679,cat,83,7.9,dry,advanced,303.5,281.6,-7.2,True,20.0,40.0,38.8,True,10.0,25.0,20.4,True,1.0,10.0,7.6,True,True,1,2,True,False,True,0,False,OK
9680,cat,40,7.9,wet,basic,303.5,318.2,4.9,True,20.0,40.0,19.3,True,10.0,25.0,26.7,True,1.0,10.0,7.6,True,True,1,0,False,True,True,0,False,OK
9681,cat,81,8.0,wet,advanced,306.3,288.5,-5.8,True,20.0,40.0,23.2,True,10.0,25.0,19.1,True,1.0,10.0,6.1,True,True,1,2,False,True,True,0,False,OK
9682,cat,64,7.2,multi,basic,283.1,285.9,1.0,True,20.0,40.0,37.5,True,10.0,25.0,11.1,True,1.0,10.0,11.0,True,True,2,0,True,True,True,0,False,OK
9683,cat,57,6.2,multi,advanced,253.0,272.7,7.8,True,20.0,40.0,26.4,True,10.0,25.0,11.2,True,1.0,10.0,3.8,True,True,2,2,True,True,True,0,False,OK
9684,cat,43,7.6,dry,basic,294.8,320.9,8.9,True,20.0,40.0,31.6,True,10.0,25.0,17.8,True,1.0,10.0,8.4,True,True,1,0,True,False,True,0,False,OK
9685,cat,53,7.4,dry,advanced,288.9,307.6,6.5,True,20.0,40.0,33.4,True,10.0,25.0,20.2,True,1.0,10.0,3.3,True,True,1,2,True,False,True,0,False,OK
9686,cat,40,6.7,wet,basic,268.2,293.1,9.3,True,20.0,40.0,28.2,True,10.0,25.0,12.3,True,1.0,10.0,11.4,True,True,1,0,False,True,True,0,False,OK
9687,cat,63,7.8,wet,advanced,300.6,273.5,-9.0,True,20.0,40.0,31.6,True,10.0,25.0,12.1,True,1.0,10.0,7.8,True,True,1,2,False,True,True,0,False,OK
9688,cat,46,6.9,multi,basic,274.2,296.7,8.2,True,20.0,40.0,32.6,True,10.0,25.0,12.5,True,1.0,10.0,6.7,True,True,2,0,True,True,True,0,False,OK
9689,cat,46,6.9,multi,advanced,274.2,273.3,-0.3,True,20.0,40.0,43.5,True,10.0,25.0,15.8,True,1.0,10.0,9.3,True,True,2,2,True,True,True,0,False,OK
9690,cat,81,7.4,dry,basic,288.9,295.2,2.2,True,20.0,40.0,23.4,True,10.0,25.0,20.3,True,1.0,10.0,9.6,True,True,1,0,True,False,True,0,False,OK
9691,cat,57,6.4,dry,advanced,259.1,284.6,9.8,True,20.0,40.0,20.5,True,10.0,25.0,15.5,True,1.0,10.0,3.5,True,True,1,2,True,False,True,0,False,OK
9692,cat,48,7.5,wet,basic,291.9,305.3,4.6,True,20.0,40.0,42.4,True,10.0,25.0,25.0,True,1.0,10.0,9.5,True,True,1,0,False,True,True,0,False,OK
9693,cat,75,7.1,wet,advanced,280.1,259.5,-7.3,True,20.0,40.0,37.6,True,10.0,25.0,11.1,True,1.0,10.0,8.7,True,True,1,2,False,True,True,0,False,OK
9694,cat,72,6.4,multi,basic,259.1,262.3,1.2,True,20.0,40.0,19.1,True,10.0,25.0,23.0,True,1.0,10.0,10.6,True,True,2,0,True,True,True,0,False,OK
9695,cat,66,7.5,multi,advanced,291.9,305.7,4.7,True,20.0,40.0,19.4,True,10.0,25.0,26.9,True,1.0,10.0,4.0,True,True,2,2,True,True,True,0,False,OK
9696,cat,65,6.3,dry,basic,384.1,398.7,3.8,True,20.0,40.0,32.4,True,10.0,25.0,16.7,True,1.0,10.0,6.9,True,True,1,0,True,False,True,0,False,OK
9697,cat,41,6.6,dry,advanced,397.8,364.7,-8.3,True,20.0,40.0,21.3,True,10.0,25.0,26.2,True,1.0,10.0,10.5,True,True,1,2,True,False,True,0,False,OK
9698,cat,41,6.4,wet,basic,388.7,392.3,0.9,True,20.0,40.0,32.2,True,10.0,25.0,20.3,True,1.0,10.0,2.4,True,True,1,0,False,True,True,0,False,OK
9699,cat,67,6.8,wet,advanced,406.8,391.5,-3.8,True,20.0,40.0,23.5,True,10.0,25.0,16.9,True,1.0,10.0,5.7,True,True,1,2,False,True,True,0,False,OK
9700,cat,61,7.7,multi,basic,446.5,453.6,1.6,True,20.0,40.0,37.8,True,10.0,25.0,18.2,True,1.0,10.0,3.5,True,True,2,0,True,True,True,0,False,OK
9701,cat,78,7.0,multi,advanced,415.7,438.9,5.6,True,20.0,40.0,34.5,True,10.0,25.0,16.2,True,1.0,10.0,9.4,True,True,2,2,True,True,True,0,False,OK
9702,cat,62,7.3,dry,basic,500.5,525.3,5.0,True,20.0,40.0,18.5,True,10.0,25.0,25.3,True,1.0,10.0,10.0,True,True,1,0,True,False,True,0,False,OK
9703,cat,81,7.4,dry,advanced,505.6,502.4,-0.6,True,20.0,40.0,42.3,True,10.0,25.0,22.9,True,1.0,10.0,5.5,True,True,1,2,True,False,True,0,False,OK
9704,cat,41,6.3,wet,basic,448.2,484.0,8.0,True,20.0,40.0,19.3,True,10.0,25.0,26.7,True,1.0,10.0,2.7,True,True,1,0,False,True,True,0,False,OK
9705,cat,67,7.3,wet,advanced,500.5,485.9,-2.9,True,20.0,40.0,24.3,True,10.0,25.0,25.9,True,1.0,10.0,2.3,True,True,1,2,False,True,True,0,False,OK
9706,cat,80,6.3,multi,basic,448.2,424.5,-5.3,True,20.0,40.0,19.4,True,10.0,25.0,26.6,True,1.0,10.0,7.6,True,True,2,0,True,True,True,0,False,OK
9707,cat,65,6.9,multi,advanced,479.8,517.5,7.8,True,20.0,40.0,29.9,True,10.0,25.0,19.8,True,1.0,10.0,8.5,True,True,2,2,True,True,True,0,False,OK
9708,cat,37,6.6,dry,basic,464.1,474.0,2.1,True,20.0,40.0,20.3,True,10.0,25.0,19.2,True,1.0,10.0,9.2,True,True,1,0,True,False,True,0,False,OK
9709,cat,47,6.3,dry,advanced,448.2,483.6,7.9,True,20.0,40.0,26.4,True,10.0,25.0,21.0,True,1.0,10.0,7.8,True,True,1,2,True,False,True,0,False,OK
9710,cat,63,7.4,wet,basic,505.6,465.2,-8.0,True,20.0,40.0,18.1,True,10.0,25.0,15.6,True,1.0,10.0,1.1,True,True,1,0,False,True,True,0,False,OK
9711,cat,81,6.7,wet,advanced,469.3,459.7,-2.0,True,20.0,40.0,24.9,True,10.0,25.0,23.1,True,1.0,10.0,2.9,True,True,1,2,False,True,True,0,False,OK
9712,cat,41,7.5,multi,basic,510.8,465.1,-8.9,True,20.0,40.0,32.3,True,10.0,25.0,20.4,True,1.0,10.0,5.5,True,True,2,0,True,True,True,0,False,OK
9713,cat,41,6.7,multi,advanced,469.3,457.7,-2.5,True,20.0,40.0,36.3,True,10.0,25.0,24.3,True,1.0,10.0,7.9,True,True,2,2,True,True,True,0,False,OK
9714,cat,58,6.0,dry,basic,432.1,416.1,-3.7,True,20.0,40.0,20.4,True,10.0,25.0,14.7,True,1.0,10.0,10.9,True,True,1,0,True,False,True,0,False,OK
9715,cat,65,6.4,dry,advanced,453.5,409.2,-9.8,True,20.0,40.0,23.8,True,10.0,25.0,19.1,True,1.0,10.0,7.6,True,True,1,2,True,False,True,0,False,OK
9716,cat,72,7.9,wet,basic,531.1,547.6,3.1,True,20.0,40.0,41.0,True,10.0,25.0,11.3,True,1.0,10.0,7.1,True,True,1,0,False,True,True,0,False,OK
9717,cat,45,7.7,wet,advanced,520.9,513.8,-1.4,True,20.0,40.0,19.1,True,10.0,25.0,22.2,True,1.0,10.0,6.0,True,True,1,2,False,True,True,0,False,OK
9718,cat,37,6.0,multi,basic,432.1,439.1,1.6,True,20.0,40.0,30.8,True,10.0,25.0,9.0,True,1.0,10.0,2.3,True,True,2,0,True,True,True,0,False,OK
9719,cat,68,6.7,multi,advanced,469.3,423.1,-9.8,True,20.0,40.0,27.8,True,10.0,25.0,17.6,True,1.0,10.0,3.2,True,True,2,2,True,True,True,0,False,OK
9720,cat,62,6.0,dry,basic,370.3,339.9,-8.2,True,20.0,40.0,39.0,True,10.0,25.0,11.1,True,1.0,10.0,9.7,True,True,1,0,True,False,True,0,False,OK
9721,cat,42,6.5,dry,advanced,393.2,410.4,4.4,True,20.0,40.0,32.5,True,10.0,25.0,25.0,True,1.0,10.0,3.3,True,True,1,2,True,False,True,0,False,OK
9722,cat,74,7.9,wet,basic,455.2,430.4,-5.4,True,20.0,40.0,39.2,True,10.0,25.0,16.2,True,1.0,10.0,10.9,True,True,1,0,False,True,True,0,False,OK
9723,cat,74,7.4,wet,advanced,433.4,440.4,1.6,True,20.0,40.0,19.3,True,10.0,25.0,25.5,True,1.0,10.0,1.8,True,True,1,2,False,True,True,0,False,OK
9724,cat,72,7.9,multi,basic,455.2,484.6,6.5,True,20.0,40.0,35.8,True,10.0,25.0,14.7,True,1.0,10.0,3.9,True,True,2,0,True,True,True,0,False,OK
9725,cat,57,6.8,multi,advanced,406.8,371.9,-8.6,True,20.0,40.0,34.7,True,10.0,25.0,12.5,True,1.0,10.0,1.3,True,True,2,2,True,True,True,0,False,OK
9726,cat,58,7.3,dry,basic,500.5,532.9,6.5,True,20.0,40.0,24.1,True,10.0,25.0,19.7,True,1.0,10.0,6.7,True,True,1,0,True,False,True,0,False,OK
9727,cat,74,6.1,dry,advanced,437.4,419.4,-4.1,True,20.0,40.0,40.4,True,10.0,25.0,26.3,True,1.0,10.0,2.6,True,True,1,2,True,False,True,0,False,OK
9728,cat,41,7.9,wet,basic,531.1,572.0,7.7,True,20.0,40.0,31.5,True,10.0,25.0,20.6,True,1.0,10.0,3.5,True,True,1,0,False,True,True,0,False,OK
9729,cat,53,7.8,wet,advanced,526.0,546.8,3.9,True,20.0,40.0,38.9,True,10.0,25.0,27.4,True,1.0,10.0,8.2,True,True,1,2,False,True,True,0,False,OK
9730,cat,48,7.7,multi,basic,520.9,523.8,0.6,True,20.0,40.0,23.3,True,10.0,25.0,19.7,True,1.0,10.0,4.4,True,True,2,0,True,True,True,0,False,OK
9731,cat,53,7.6,multi,advanced,515.9,510.2,-1.1,True,20.0,40.0,37.4,True,10.0,25.0,9.7,True,1.0,10.0,5.0,True,True,2,2,True,True,True,0,False,OK
9732,cat,79,7.3,dry,basic,500.5,494.6,-1.2,True,20.0,40.0,36.1,True,10.0,25.0,11.5,True,1.0,10.0,11.0,True,True,1,0,True,False,True,0,False,OK
9733,cat,47,6.8,dry,advanced,474.6,488.1,2.8,True,20.0,40.0,27.6,True,10.0,25.0,26.9,True,1.0,10.0,5.7,True,True,1,2,True,False,True,0,False,OK
9734,cat,42,6.8,wet,basic,474.6,491.8,3.6,True,20.0,40.0,41.1,True,10.0,25.0,26.4,True,1.0,10.0,8.3,True,True,1,0,False,True,True,0,False,OK
9735,cat,46,6.1,wet,advanced,437.4,474.4,8.5,True,20.0,40.0,25.2,True,10.0,25.0,21.4,True,1.0,10.0,3.8,True,True,1,2,False,True,True,0,False,OK
9736,cat,58,6.9,multi,basic,479.8,436.1,-9.1,True,20.0,40.0,30.6,True,10.0,25.0,11.6,True,1.0,10.0,6.1,True,True,2,0,True,True,True,0,False,OK
9737,cat,80,6.2,multi,advanced,442.8,427.8,-3.4,True,20.0,40.0,35.0,True,10.0,25.0,13.3,True,1.0,10.0,2.4,True,True,2,2,True,True,True,0,False,OK
9738,cat,39,7.6,dry,basic,515.9,554.2,7.4,True,20.0,40.0,27.5,True,10.0,25.0,10.8,True,1.0,10.0,7.7,True,True,1,0,True,False,True,0,False,OK
9739,cat,37,8.0,dry,advanced,536.1,497.8,-7.2,True,20.0,40.0,19.4,True,10.0,25.0,16.5,True,1.0,10.0,6.2,True,True,1,2,True,False,True,0,False,OK
9740,cat,74,6.2,wet,basic,442.8,433.7,-2.1,True,20.0,40.0,41.9,True,10.0,25.0,25.1,True,1.0,10.0,4.7,True,True,1,0,False,True,True,0,False,OK
9741,cat,54,7.1,wet,advanced,490.2,465.4,-5.0,True,20.0,40.0,22.1,True,10.0,25.0,13.5,True,1.0,10.0,5.0,True,True,1,2,False,True,True,0,False,OK
9742,cat,79,7.2,multi,basic,495.4,526.4,6.3,True,20.0,40.0,40.6,True,10.0,25.0,12.1,True,1.0,10.0,0.9,True,True,2,0,True,True,True,0,False,OK
9743,cat,56,7.6,multi,advanced,515.9,467.2,-9.4,True,20.0,40.0,42.8,True,10.0,25.0,11.7,True,1.0,10.0,2.4,True,True,2,2,True,True,True,0,False,OK
9744,cat,83,7.8,dry,basic,375.7,404.1,7.5,True,20.0,40.0,19.0,True,10.0,25.0,19.9,True,1.0,10.0,9.7,True,True,1,0,True,False,True,0,False,OK
9745,cat,62,7.6,dry,advanced,368.5,405.1,9.9,True,20.0,40.0,31.8,True,10.0,25.0,18.5,True,1.0,10.0,2.9,True,True,1,2,True,False,True,0,False,OK
9746,cat,52,7.9,wet,basic,379.3,381.7,0.6,True,20.0,40.0,34.6,True,10.0,25.0,19.3,True,1.0,10.0,3.4,True,True,1,0,False,True,True,0,False,OK
9747,cat,57,7.7,wet,advanced,372.1,406.7,9.3,True,20.0,40.0,28.2,True,10.0,25.0,10.3,True,1.0,10.0,1.9,True,True,1,2,False,True,True,0,False,OK
9748,cat,37,7.2,multi,basic,353.8,369.8,4.5,True,20.0,40.0,24.2,True,10.0,25.0,24.5,True,1.0,10.0,9.7,True,True,2,0,True,True,True,0,False,OK
9749,cat,39,8.0,multi,advanced,382.9,350.0,-8.6,True,20.0,40.0,30.0,True,10.0,25.0,15.4,True,1.0,10.0,11.9,False,True,2,2,True,True,True,0,False,OK
9750,cat,55,6.4,dry,basic,323.9,314.5,-2.9,True,20.0,40.0,21.6,True,10.0,25.0,26.8,True,1.0,10.0,4.9,True,True,1,0,True,False,True,0,False,OK
9751,cat,72,8.0,dry,advanced,382.9,380.0,-0.8,True,20.0,40.0,22.6,True,10.0,25.0,12.9,True,1.0,10.0,11.8,False,True,1,2,True,False,True,0,False,OK
9752,cat,40,7.5,wet,basic,364.8,372.6,2.1,True,20.0,40.0,21.9,True,10.0,25.0,13.7,True,1.0,10.0,1.1,True,True,1,0,False,True,True,0,False,OK
9753,cat,58,7.4,wet,advanced,361.2,334.1,-7.5,True,20.0,40.0,18.3,True,10.0,25.0,24.2,True,1.0,10.0,4.4,True,True,1,2,False,True,True,0,False,OK
9754,cat,64,7.7,multi,basic,372.1,399.2,7.3,True,20.0,40.0,32.2,True,10.0,25.0,16.6,True,1.0,10.0,1.5,True,True,2,0,True,True,True,0,False,OK
9755,cat,48,6.0,multi,advanced,308.6,284.4,-7.9,True,20.0,40.0,42.9,True,10.0,25.0,11.6,True,1.0,10.0,11.1,True,True,2,2,True,True,True,0,False,OK
9756,cat,43,8.0,dry,basic,382.9,418.5,9.3,True,20.0,40.0,41.7,True,10.0,25.0,21.7,True,1.0,10.0,8.7,True,True,1,0,True,False,True,0,False,OK
9757,cat,38,6.6,dry,advanced,331.5,318.8,-3.8,True,20.0,40.0,23.8,True,10.0,25.0,9.8,True,1.0,10.0,1.5,True,True,1,2,True,False,True,0,False,OK
9758,cat,55,6.1,wet,basic,312.5,342.4,9.6,True,20.0,40.0,42.4,True,10.0,25.0,14.6,True,1.0,10.0,11.6,False,True,1,0,False,True,True,0,False,OK
9759,cat,53,7.7,wet,advanced,372.1,395.7,6.3,True,20.0,40.0,39.9,True,10.0,25.0,23.1,True,1.0,10.0,11.9,False,True,1,2,False,True,True,0,False,OK
9760,cat,83,7.4,multi,basic,361.2,383.8,6.3,True,20.0,40.0,38.9,True,10.0,25.0,14.2,True,1.0,10.0,9.4,True,True,2,0,True,True,True,0,False,OK
9761,cat,62,7.8,multi,advanced,375.7,374.6,-0.3,True,20.0,40.0,25.6,True,10.0,25.0,10.1,True,1.0,10.0,4.2,True,True,2,2,True,True,True,0,False,OK
9762,cat,54,7.7,dry,basic,372.1,357.6,-3.9,True,20.0,40.0,37.1,True,10.0,25.0,15.8,True,1.0,10.0,10.4,True,True,1,0,True,False,True,0,False,OK
9763,cat,53,7.6,dry,advanced,368.5,393.0,6.7,True,20.0,40.0,29.2,True,10.0,25.0,17.2,True,1.0,10.0,1.6,True,True,1,2,True,False,True,0,False,OK
9764,cat,41,6.6,wet,basic,331.5,345.5,4.2,True,20.0,40.0,28.4,True,10.0,25.0,24.0,True,1.0,10.0,10.4,True,True,1,0,False,True,True,0,False,OK
9765,cat,46,7.8,wet,advanced,375.7,346.9,-7.7,True,20.0,40.0,43.0,True,10.0,25.0,26.5,True,1.0,10.0,4.5,True,True,1,2,False,True,True,0,False,OK
9766,cat,53,7.5,multi,basic,364.8,388.9,6.6,True,20.0,40.0,26.0,True,10.0,25.0,10.7,True,1.0,10.0,3.1,True,True,2,0,True,True,True,0,False,OK
9767,cat,59,8.0,multi,advanced,382.9,414.3,8.2,True,20.0,40.0,24.8,True,10.0,25.0,27.2,True,1.0,10.0,4.8,True,True,2,2,True,True,True,0,False,OK
9768,cat,63,6.2,dry,basic,379.6,389.3,2.6,True,20.0,40.0,43.5,True,10.0,25.0,9.1,True,1.0,10.0,1.2,True,True,1,0,True,False,True,0,False,OK
9769,cat,69,7.8,dry,advanced,450.9,437.8,-2.9,True,20.0,40.0,32.8,True,10.0,25.0,26.9,True,1.0,10.0,3.8,True,True,1,2,True,False,True,0,False,OK
9770,cat,73,6.5,wet,basic,393.2,364.9,-7.2,True,20.0,40.0,43.4,True,10.0,25.0,10.9,True,1.0,10.0,7.9,True,True,1,0,False,True,True,0,False,OK
9771,cat,69,6.6,wet,advanced,397.8,435.9,9.6,True,20.0,40.0,43.6,True,10.0,25.0,10.8,True,1.0,10.0,9.7,True,True,1,2,False,True,True,0,False,OK
9772,cat,43,6.6,multi,basic,397.8,386.8,-2.8,True,20.0,40.0,40.5,True,10.0,25.0,11.9,True,1.0,10.0,8.8,True,True,2,0,True,True,True,0,False,OK
9773,cat,46,7.1,multi,advanced,420.2,407.4,-3.1,True,20.0,40.0,26.2,True,10.0,25.0,19.1,True,1.0,10.0,1.2,True,True,2,2,True,True,True,0,False,OK
9774,cat,57,7.1,dry,basic,490.2,465.0,-5.1,True,20.0,40.0,20.1,True,10.0,25.0,26.8,True,1.0,10.0,1.6,True,True,1,0,True,False,True,0,False,OK
9775,cat,51,7.6,dry,advanced,515.9,495.8,-3.9,True,20.0,40.0,34.4,True,10.0,25.0,10.1,True,1.0,10.0,7.9,True,True,1,2,True,False,True,0,False,OK
9776,cat,83,8.0,wet,basic,536.1,487.7,-9.0,True,20.0,40.0,27.9,True,10.0,25.0,10.9,True,1.0,10.0,4.7,True,True,1,0,False,True,True,0,False,OK
9777,cat,53,7.0,wet,advanced,485.0,498.2,2.7,True,20.0,40.0,29.8,True,10.0,25.0,23.9,True,1.0,10.0,6.9,True,True,1,2,False,True,True,0,False,OK
9778,cat,50,6.2,multi,basic,442.8,444.6,0.4,True,20.0,40.0,43.6,True,10.0,25.0,27.4,True,1.0,10.0,5.9,True,True,2,0,True,True,True,0,False,OK
9779,cat,60,7.7,multi,advanced,520.9,504.1,-3.2,True,20.0,40.0,20.4,True,10.0,25.0,17.8,True,1.0,10.0,0.9,True,True,2,2,True,True,True,0,False,OK
9780,cat,69,6.8,dry,basic,474.6,510.9,7.6,True,20.0,40.0,37.0,True,10.0,25.0,9.9,True,1.0,10.0,5.2,True,True,1,0,True,False,True,0,False,OK
9781,cat,49,7.7,dry,advanced,520.9,484.6,-7.0,True,20.0,40.0,28.5,True,10.0,25.0,18.4,True,1.0,10.0,1.1,True,True,1,2,True,False,True,0,False,OK
9782,cat,70,8.0,wet,basic,536.1,528.4,-1.4,True,20.0,40.0,30.8,True,10.0,25.0,23.4,True,1.0,10.0,1.7,True,True,1,0,False,True,True,0,False,OK
9783,cat,54,7.7,wet,advanced,520.9,559.8,7.5,True,20.0,40.0,28.2,True,10.0,25.0,14.0,True,1.0,10.0,10.5,True,True,1,2,False,True,True,0,False,OK
9784,cat,70,6.9,multi,basic,479.8,505.4,5.3,True,20.0,40.0,24.9,True,10.0,25.0,24.3,True,1.0,10.0,3.6,True,True,2,0,True,True,True,0,False,OK
9785,cat,74,7.0,multi,advanced,485.0,467.8,-3.5,True,20.0,40.0,42.8,True,10.0,25.0,10.7,True,1.0,10.0,6.2,True,True,2,2,True,True,True,0,False,OK
9786,cat,61,6.8,dry,basic,474.6,490.8,3.4,True,20.0,40.0,20.3,True,10.0,25.0,12.8,True,1.0,10.0,6.4,True,True,1,0,True,False,True,0,False,OK
9787,cat,75,7.3,dry,advanced,500.5,512.5,2.4,True,20.0,40.0,25.0,True,10.0,25.0,13.7,True,1.0,10.0,1.7,True,True,1,2,True,False,True,0,False,OK
9788,cat,81,6.9,wet,basic,479.8,497.8,3.8,True,20.0,40.0,18.5,True,10.0,25.0,22.3,True,1.0,10.0,8.6,True,True,1,0,False,True,True,0,False,OK
9789,cat,42,7.1,wet,advanced,490.2,536.7,9.5,True,20.0,40.0,22.9,True,10.0,25.0,9.0,True,1.0,10.0,2.1,True,True,1,2,False,True,True,0,False,OK
9790,cat,53,6.4,multi,basic,453.5,487.7,7.5,True,20.0,40.0,38.9,True,10.0,25.0,15.4,True,1.0,10.0,6.0,True,True,2,0,True,True,True,0,False,OK
9791,cat,82,7.5,multi,advanced,510.8,480.5,-5.9,True,20.0,40.0,41.2,True,10.0,25.0,16.1,True,1.0,10.0,9.0,True,True,2,2,True,True,True,0,False,OK
9792,cat,86,3.3,dry,basic,137.4,147.3,7.2,True,20.0,40.0,26.8,True,10.0,25.0,20.8,True,1.0,10.0,2.3,True,True,1,0,True,False,True,0,False,OK
9793,cat,92,3.4,dry,advanced,140.5,143.6,2.2,True,20.0,40.0,39.0,True,10.0,25.0,21.5,True,1.0,10.0,1.3,True,True,1,2,True,False,True,0,False,OK
9794,cat,115,3.3,wet,basic,137.4,144.4,5.1,True,20.0,40.0,30.8,True,10.0,25.0,22.0,True,1.0,10.0,10.9,True,True,1,0,False,True,True,0,False,OK
9795,cat,102,2.9,wet,advanced,124.7,134.9,8.2,True,20.0,40.0,38.1,True,10.0,25.0,17.6,True,1.0,10.0,8.4,True,True,1,2,False,True,True,0,False,OK
9796,cat,108,2.7,multi,basic,118.2,111.9,-5.3,True,20.0,40.0,24.3,True,10.0,25.0,23.1,True,1.0,10.0,5.2,True,True,2,0,True,True,True,0,False,OK
9797,cat,98,2.8,multi,advanced,121.4,125.5,3.4,True,20.0,40.0,26.8,True,10.0,25.0,12.2,True,1.0,10.0,6.4,True,True,2,2,True,True,True,0,False,OK
9798,cat,102,2.8,dry,basic,141.7,133.4,-5.9,True,20.0,40.0,22.7,True,10.0,25.0,25.3,True,1.0,10.0,3.4,True,True,1,0,True,False,True,0,False,OK
9799,cat,97,2.6,dry,advanced,134.0,147.3,9.9,True,20.0,40.0,29.1,True,10.0,25.0,22.9,True,1.0,10.0,9.5,True,True,1,2,True,False,True,0,False,OK
9800,cat,117,3.2,wet,basic,156.6,171.0,9.2,True,20.0,40.0,32.4,True,10.0,25.0,23.1,True,1.0,10.0,4.7,True,True,1,0,False,True,True,0,False,OK
9801,cat,113,2.9,wet,advanced,145.4,148.4,2.1,True,20.0,40.0,37.9,True,10.0,25.0,25.0,True,1.0,10.0,5.4,True,True,1,2,False,True,True,0,False,OK
9802,cat,111,3.3,multi,basic,160.2,150.3,-6.2,True,20.0,40.0,18.8,True,10.0,25.0,15.7,True,1.0,10.0,3.3,True,True,2,0,True,True,True,0,False,OK
9803,cat,114,2.8,multi,advanced,141.7,131.1,-7.5,True,20.0,40.0,22.0,True,10.0,25.0,19.8,True,1.0,10.0,1.4,True,True,2,2,True,True,True,0,False,OK
9804,cat,90,2.6,dry,basic,134.0,128.3,-4.2,True,20.0,40.0,25.2,True,10.0,25.0,22.9,True,1.0,10.0,7.8,True,True,1,0,True,False,True,0,False,OK
9805,cat,119,2.8,dry,advanced,141.7,131.0,-7.6,True,20.0,40.0,30.4,True,10.0,25.0,14.2,True,1.0,10.0,10.4,True,True,1,2,True,False,True,0,False,OK
9806,cat,119,3.2,wet,basic,156.6,141.4,-9.7,True,20.0,40.0,25.0,True,10.0,25.0,25.5,True,1.0,10.0,2.6,True,True,1,0,False,True,True,0,False,OK
9807,cat,118,2.6,wet,advanced,134.0,139.9,4.4,True,20.0,40.0,22.8,True,10.0,25.0,15.1,True,1.0,10.0,11.9,False,True,1,2,False,True,True,0,False,OK
9808,cat,106,3.3,multi,basic,160.2,170.9,6.7,True,20.0,40.0,28.2,True,10.0,25.0,13.6,True,1.0,10.0,5.9,True,True,2,0,True,True,True,0,False,OK
9809,cat,102,3.4,multi,advanced,163.9,148.3,-9.5,True,20.0,40.0,39.0,True,10.0,25.0,19.2,True,1.0,10.0,0.9,True,True,2,2,True,True,True,0,False,OK
9810,cat,92,3.1,dry,basic,152.9,164.9,7.8,True,20.0,40.0,25.7,True,10.0,25.0,10.2,True,1.0,10.0,5.0,True,True,1,0,True,False,True,0,False,OK
